instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
10_4_0_0_33_28,RandomGenerator,0,6,1000,4.9593326201508745,5.850937196835075,5.850937196835075,10.239732037821748,4.749732037821747
10_4_24_0_0_0,RandomGenerator,0,6,1000,2.9794715960363787,3.243313212963091,3.243313212963091,8.213248170485064,2.723248170485064
10_4_5_0_0_0,RandomGenerator,0,6,1000,2.093574528892552,2.278948380410192,2.278948380410192,7.576830011028647,2.0868300110286464
10_5_0_0_36_0,RandomGenerator,0,6,1000,3.0474103574922946,3.477972911561129,3.477972911561129,8.44091058656795,2.95091058656795
10_6_17_0_35_0,RandomGenerator,0,6,1000,3.394827899237617,4.394009867423307,4.394009867423307,8.735679671838978,3.245679671838978
10_8_3_19_31_0,RandomGenerator,0,6,1000,4.612667839582701,5.390350348367075,5.390350348367075,9.705272437629668,4.215272437629668
11_0_0_0_0_0,RandomGenerator,0,6,1000,0.4528404870616107,0.4373114502488652,0.4373114502488652,5.970709962153341,0.48070996215334105
11_0_0_0_28_0,RandomGenerator,0,6,1000,2.575207894568789,2.623831052217932,2.623831052217932,7.910466040634828,2.420466040634828
11_0_0_0_33_15,RandomGenerator,0,6,1000,2.445828784714571,2.8305590635720024,2.8305590635720024,7.853944994907509,2.3639449949075084
11_13_26_0_0_0,RandomGenerator,0,6,1000,3.095669087220371,2.521748117497744,2.521748117497744,8.430293131372697,2.9402931313726963
11_14_0_0_20_0,RandomGenerator,0,6,1000,3.224304910414031,3.579022198952057,3.579022198952057,8.350813152164527,2.8608131521645266
11_15_0_0_0_0,RandomGenerator,0,6,1000,0.6347666753457343,0.7669870969513213,0.7669870969513213,6.126888660849569,0.6368886608495687
11_15_33_0_0_0,RandomGenerator,0,6,1000,0.8828476941042525,1.2074681786845942,1.2074681786845942,6.351425356667883,0.8614253566678824
11_19_0_0_2_0,RandomGenerator,0,6,1000,3.5890188514502315,3.718850743967697,3.718850743967697,8.908759152587509,3.4187591525875085
11_19_20_0_10_26,RandomGenerator,0,6,1000,6.790145662026789,7.8850315564184275,7.8850315564184275,11.536977963075696,6.046977963075696
