instance,solver,time,objective-reported,objective,length,metadata
IN_004.json-bap-task.out,BAP_ON_TASKS,94,1.0188986965767821,1.0188986965767821,71,"{""objective"": ""1.0188986965767821"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""1.018899"", ""patterns_generated_avg"": ""5.00"", ""optimal"": ""True""}"
IN_004.json-bap.out,BAP_ON_SUPPORTS,50,1.0188986965767821,1.0188986965767821,71,"{""objective"": ""1.0188986965767821"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.018899"", ""patterns_generated_avg"": ""5.00"", ""optimal"": ""True""}"
IN_004.json-global.out,ILP-Global2,7,1.0188986965767821,1.0188986965767821,71,"{""objective"": ""1.0188986965767821""}"
IN_005.json-bap-task.out,BAP_ON_TASKS,556,2.003834037927013,2.003834037927014,59,"{""objective"": ""2.003834037927013"", ""number_of_nodes"": ""9"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.07"", ""time_sub_solving"": ""0.32"", ""time_global"": ""0.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.08"", ""master_relaxation"": ""1.870416"", ""patterns_generated_avg"": ""2.67"", ""optimal"": ""True""}"
IN_005.json-bap.out,BAP_ON_SUPPORTS,481,2.003834037927014,2.003834037927014,59,"{""objective"": ""2.003834037927014"", ""number_of_nodes"": ""8"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.26"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.09"", ""master_relaxation"": ""1.870416"", ""patterns_generated_avg"": ""2.12"", ""optimal"": ""True""}"
IN_005.json-global.out,ILP-Global2,2,2.003834012099255,2.003834037927014,59,"{""objective"": ""2.003834012099255""}"
IN_006.json-bap-task.out,BAP_ON_TASKS,231,1.3151180542859628,1.3151180542859628,84,"{""objective"": ""1.3151180542859628"", ""number_of_nodes"": ""6"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.11"", ""time_global"": ""0.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.05"", ""master_relaxation"": ""1.255855"", ""patterns_generated_avg"": ""1.67"", ""optimal"": ""True""}"
IN_006.json-bap.out,BAP_ON_SUPPORTS,184,1.3151180542859628,1.3151180542859628,84,"{""objective"": ""1.3151180542859628"", ""number_of_nodes"": ""2"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.11"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""1.255855"", ""patterns_generated_avg"": ""7.00"", ""optimal"": ""True""}"
IN_006.json-global.out,ILP-Global2,2,1.315118054285963,1.3151180542859628,84,"{""objective"": ""1.315118054285963""}"
IN_007.json-bap-task.out,BAP_ON_TASKS,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_007.json-bap.out,BAP_ON_SUPPORTS,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_007.json-global.out,ILP-Global2,1,inf,0.0,0,"{""objective"": ""inf""}"
IN_008.json-bap-task.out,BAP_ON_TASKS,74,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.535914"", ""patterns_generated_avg"": ""6.00"", ""optimal"": ""True""}"
IN_008.json-bap.out,BAP_ON_SUPPORTS,65,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.535914"", ""patterns_generated_avg"": ""6.00"", ""optimal"": ""True""}"
IN_008.json-global.out,ILP-Global2,5,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783""}"
IN_009.json-bap-task.out,BAP_ON_TASKS,329,1.7853614548172831,1.7853614548172831,83,"{""objective"": ""1.7853614548172831"", ""number_of_nodes"": ""10"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.17"", ""time_global"": ""0.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.05"", ""master_relaxation"": ""1.742877"", ""patterns_generated_avg"": ""2.40"", ""optimal"": ""True""}"
IN_009.json-bap.out,BAP_ON_SUPPORTS,500,1.7853614548172831,1.7853614548172831,83,"{""objective"": ""1.7853614548172831"", ""number_of_nodes"": ""12"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.22"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.11"", ""master_relaxation"": ""1.742877"", ""patterns_generated_avg"": ""1.67"", ""optimal"": ""True""}"
IN_009.json-global.out,ILP-Global2,2,1.7853614548172834,1.7853614548172831,83,"{""objective"": ""1.7853614548172834""}"
IN_010.json-bap-task.out,BAP_ON_TASKS,38,1.085375714706822,1.085375714706822,70,"{""objective"": ""1.085375714706822"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.085376"", ""patterns_generated_avg"": ""9.00"", ""optimal"": ""True""}"
