instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0492,RandomGenerator,0,4,3000,4.46522,3.96746,2.8531502433333333,6.891009901695644
inst_0947,RandomGenerator,0,5,3000,3.867393333333333,4.808010000000001,3.042123173333334,6.757854240829451
inst_0721,RandomGenerator,0,3,3000,1.86867,2.45519,0.4522108900000001,5.607647974502682
inst_0055,RandomGenerator,0,3,3000,2.251573333333333,3.60707,0.7096654399999999,5.712120362535745
inst_0498,RandomGenerator,0,4,3000,2.836443333333333,2.96401,2.02068915,6.724626356074937
inst_0953,RandomGenerator,0,2,3000,1.69022,1.7267400000000002,0.96494672,6.101778691415228
inst_0115,RandomGenerator,0,2,3000,1.9432733333333327,1.15496,0.6883638133333334,6.114226602058246
inst_0551,RandomGenerator,0,3,3000,1.8284,1.88827,1.2843647699999998,6.030218951147259
inst_0748,RandomGenerator,0,2,3000,3.9418833333333327,2.29013,2.1932523499999994,6.451387095727065
inst_0068,RandomGenerator,0,2,3000,1.31282,1.71111,0.7544761799999999,5.803994732925546
inst_0014,RandomGenerator,0,4,3000,3.30442,3.754670000000001,1.23691403,5.768436120410101
inst_0847,RandomGenerator,0,3,3000,1.9862866666666663,3.09421,0.7058868866666667,5.890020942678365
inst_0227,RandomGenerator,0,5,3000,2.3902866666666664,3.06208,1.7352091966666667,7.120656002429018
inst_0602,RandomGenerator,0,2,3000,1.5848633333333333,1.1318,0.7583874133333335,5.9476441884737525
inst_0599,RandomGenerator,0,3,3000,1.9896366666666667,1.73992,0.6658666066666667,5.733746806712975
inst_0979,RandomGenerator,0,3,3000,2.73889,2.3263,1.91193148,6.521915459656129
inst_0562,RandomGenerator,0,4,3000,3.789823333333333,2.75004,2.496201923333333,6.079286909957703
inst_0726,RandomGenerator,0,3,3000,1.44208,1.9695100000000003,0.6616564500000001,5.547051248194591
inst_0313,RandomGenerator,0,2,3000,1.6481266666666667,1.53245,0.4325448166666666,5.865080373322945
inst_0201,RandomGenerator,0,5,3000,3.5571333333333333,5.26013,2.519369463333333,7.249242598199734
inst_0617,RandomGenerator,0,2,3000,2.584293333333333,2.21388,0.3586253199999999,5.602148859448865
