instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
inst_0558,RandomGenerator,0,2,1000,2.910931481639188,2.596916837635764,2.1766126793427385,7.92333142451575,2.4333314245157496
inst_0559,RandomGenerator,0,3,1000,0.7019028257980069,1.3128389097614743,0.4941975565231357,6.057417380158697,0.5674173801586964
inst_0560,RandomGenerator,0,4,1000,5.402929791707448,4.8637333826166,3.766710546721115,9.12788373166835,3.6378837316683494
inst_0561,RandomGenerator,0,3,1000,2.0679624469064524,2.568526262065049,1.2737216612243658,7.347696963747156,1.8576969637471556
inst_0562,RandomGenerator,0,4,1000,2.84571485889738,2.9656940909017906,2.69826617557843,7.747438888514307,2.257438888514307
inst_0563,RandomGenerator,0,3,1000,2.731563252231937,2.567892758471649,1.2578210939752752,7.587974077396269,2.0979740773962687
inst_0564,RandomGenerator,0,5,1000,2.0499743534233965,4.6028257690840295,1.7377304320343994,7.330773584904887,1.8407735849048867
inst_0565,RandomGenerator,0,4,1000,2.527380212188348,3.1698221295867857,1.647053134117504,7.2332802893293175,1.7432802893293173
inst_0566,RandomGenerator,0,4,1000,1.968948771644636,2.233713019373968,1.0309913746006942,6.833769029682757,1.3437690296827567
inst_0567,RandomGenerator,0,1,1000,2.2596665794988957,1.5017659666999823,1.2674904758947854,7.317835705670833,1.8278357056708332
inst_0568,RandomGenerator,0,3,1000,2.092414538708404,2.553780207811889,0.4620928136963399,6.184745578511783,0.6947455785117826
inst_0569,RandomGenerator,0,4,1000,2.121037264570325,1.8845956425080632,0.5976543139629852,6.318251405545921,0.8282514055459211
inst_0570,RandomGenerator,0,2,1000,3.733863332025837,3.1334056715095797,2.8305555309623616,8.776584955726824,3.2865849557268234
inst_0571,RandomGenerator,0,3,1000,2.280566265771763,3.809265402397733,0.9336630416591571,6.480905831713988,0.990905831713988
inst_0572,RandomGenerator,0,3,1000,3.561434240610642,3.739364678753142,2.903870659963504,8.587136465196277,3.097136465196277
inst_0573,RandomGenerator,0,3,1000,1.9857574130761737,3.364673336129763,1.7972713001206588,7.562542735400043,2.0725427354000425
inst_0574,RandomGenerator,0,3,1000,3.57014572950406,2.6601382006133067,2.290799734778868,8.577878274207416,3.087878274207416
inst_0575,RandomGenerator,0,3,1000,1.796901256207599,3.718126948133499,0.3224366233575581,5.991250154012856,0.5012501540128556
inst_0576,RandomGenerator,0,4,1000,3.4218636779811606,3.4629105918557936,2.3220445714258937,7.956983079681401,2.466983079681401
inst_0577,RandomGenerator,0,2,1000,1.9317735505271567,2.2293948169988425,0.8027849961453404,6.4858345718536015,0.9958345718536012
inst_0578,RandomGenerator,0,3,1000,3.0148930413774377,2.6184016488326627,1.7965690294509835,7.5030080069553104,2.0130080069553102
inst_0579,RandomGenerator,0,3,1000,1.8992783802297517,3.1790322642994626,1.7054831234614811,7.112401674715719,1.6224016747157188
inst_0580,RandomGenerator,0,3,1000,1.7991041784057038,2.8703870674125103,0.9703808155950168,6.947607147472155,1.4576071474721548
inst_0581,RandomGenerator,0,3,1000,2.590874409684362,3.576694342621875,1.0305745862255826,6.726872149450392,1.2368721494503916
inst_0582,RandomGenerator,0,5,1000,1.9313794457704083,5.424682796154181,0.8614151926402623,6.409415822411565,0.9194158224115645
inst_0583,RandomGenerator,0,2,1000,0.7676551105829726,1.268610129211673,0.4040201465180345,6.061113210699835,0.5711132106998349
inst_0584,RandomGenerator,0,2,1000,1.308838160545224,1.115294184204537,1.0057347424108094,6.642185265956485,1.1521852659564846
inst_0585,RandomGenerator,0,4,1000,1.60767410770804,2.9384998079677227,1.500397746612282,6.949051071948827,1.459051071948827
inst_0586,RandomGenerator,0,3,1000,0.7022512090657647,1.6641369699787314,0.5968536078880877,6.140549156579371,0.6505491565793706
inst_0587,RandomGenerator,0,3,1000,2.7350489513322738,3.120283401987097,2.4148206839465933,7.9153044741940795,2.4253044741940792
inst_0588,RandomGenerator,0,4,1000,2.941941923264477,5.138066838647876,2.42429974488287,8.096678789245301,2.6066787892453007
inst_0589,RandomGenerator,0,1,1000,1.4685226500532165,0.8054867279664777,0.2448679653018092,6.107117385348203,0.6171173853482026
inst_0590,RandomGenerator,0,3,1000,2.1080283967604942,2.7459746326098693,1.3742594828215966,7.181010637699572,1.6910106376995717
inst_0591,RandomGenerator,0,5,1000,3.597757234996081,6.1693997682158255,2.907162042813867,8.359817690018199,2.8698176900181984
inst_0592,RandomGenerator,0,4,1000,2.6690929376894994,3.53142317125402,1.508697779646013,7.467041658677173,1.977041658677173
inst_0593,RandomGenerator,0,3,1000,1.375792311330809,2.1613882237638227,1.2230226100240138,6.631867629065407,1.1418676290654064
inst_0594,RandomGenerator,0,4,1000,3.65665889891385,4.942478847951719,3.0257446045981,8.54705224970729,3.05705224970729
inst_0595,RandomGenerator,0,4,1000,3.653514762903207,4.544248566648239,2.884576648041218,8.330966947648298,2.8409669476482975
inst_0596,RandomGenerator,0,3,1000,1.5025571157916222,3.0020797505952657,0.3329018061861743,5.914465311492023,0.42446531149202293
inst_0597,RandomGenerator,0,3,1000,2.325001743491399,3.274078773423219,1.4824929892252958,7.393317964783845,1.9033179647838452
inst_0598,RandomGenerator,0,4,1000,3.5967201566541003,4.604952291476542,3.173154169272875,8.49055624769569,3.0005562476956893
inst_0599,RandomGenerator,0,3,1000,2.4942921236883047,2.035408557536769,0.7330485048524932,6.412715507479595,0.9227155074795945
inst_0600,RandomGenerator,0,1,1000,1.4709833261053826,0.6902249492190748,0.3623680983400142,6.366096741922034,0.8760967419220336
inst_0601,RandomGenerator,0,1,1000,2.0348315449384247,1.3268906648502172,1.0893772358420284,7.117373127837678,1.6273731278376777
inst_0602,RandomGenerator,0,2,1000,1.8262835200021812,1.245956292684279,0.8317428140140665,6.751509193837617,1.2615091938376164
inst_0603,RandomGenerator,0,3,1000,3.1377257997175385,3.880867455149324,2.538005929751628,8.200670562247161,2.710670562247161
