instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0637,RandomGenerator,0,2,3000,2.8014466666666666,2.2565,1.2619196933333332
inst_0957,RandomGenerator,0,4,3000,4.43956,3.9915700000000003,2.7100201200000003
inst_0061,RandomGenerator,0,3,3000,5.2388433333333335,3.3853299999999997,3.1831368300000005
inst_0388,RandomGenerator,0,4,3000,2.7514666666666665,3.9240699999999995,1.8661922700000002
inst_0427,RandomGenerator,0,3,3000,2.4833866666666666,2.79297,1.18069568
inst_0996,RandomGenerator,0,2,3000,0.9924733333333333,1.47125,0.2816834233333334
inst_0455,RandomGenerator,0,1,3000,2.5967000000000002,1.73143,0.5569433166666666
inst_0843,RandomGenerator,0,2,3000,3.5612833333333334,2.46777,1.3145642899999999
inst_0145,RandomGenerator,0,4,3000,4.292763333333333,4.10564,2.519430493333333
inst_0811,RandomGenerator,0,2,3000,1.3939666666666666,1.30463,0.9530397766666665
inst_0089,RandomGenerator,0,3,3000,3.8638066666666666,3.4496200000000004,2.596519493333333
inst_0463,RandomGenerator,0,3,3000,3.8404366666666663,4.082330000000001,2.200944183333333
inst_0790,RandomGenerator,0,5,3000,3.34652,5.071020000000001,1.9041547300000001
inst_0591,RandomGenerator,0,5,3000,4.632896666666666,6.44767,3.0744941166666666
inst_0039,RandomGenerator,0,3,3000,3.2214766666666668,3.01686,2.1870265499999997
inst_0175,RandomGenerator,0,4,3000,4.89682,4.59463,3.2829816599999995
inst_0836,RandomGenerator,0,3,3000,3.2497666666666665,3.6681,1.6380282733333333
inst_0203,RandomGenerator,0,3,3000,2.841133333333333,3.4175699999999996,0.97354704
inst_0060,RandomGenerator,0,2,3000,3.3124000000000002,2.51709,0.9401070799999999
inst_0529,RandomGenerator,0,3,3000,2.2736133333333335,1.9043800000000002,1.4784654133333333
inst_0211,RandomGenerator,0,2,3000,1.50513,0.9326100000000002,0.48339682000000006
inst_0009,RandomGenerator,0,2,3000,1.5374433333333333,1.03936,0.5593820533333335
inst_0113,RandomGenerator,0,4,3000,2.5231800000000004,2.72382,0.5333465933333333
